   4.37523648E-02  -12.0761194       2.23521781      -3.45890307       10.7122545       190.074615       5306.82910       5496.90381    
   4.46445048E-02  -12.0792360       2.24487066      -3.52770233       10.9273300       197.776825       5312.53467       5510.31152    
   4.55366448E-02  -12.0824137       2.25471520      -3.59639716       11.1422024       205.624115       5318.36133       5523.98535    
   4.64287847E-02  -12.0856524       2.26475143      -3.66498566       11.3568687       213.615891       5324.30762       5537.92334    
   4.73209247E-02  -12.0889530       2.27497911      -3.73346567       11.5713243       221.751465       5330.37695       5552.12842    
   4.82130647E-02  -12.0923147       2.28539801      -3.80183530       11.7855654       230.030258       5336.56738       5566.59766    
   4.91052046E-02  -12.0957365       2.29600787      -3.87009239       11.9995880       238.451599       5342.87939       5581.33105    
   4.99973446E-02  -12.0992193       2.30680847      -3.93823504       12.2133884       247.014816       5349.31445       5596.32910    
   5.08894846E-02  -12.1027632       2.31779981      -4.00626135       12.4269629       255.719315       5355.87207       5611.59131    
   5.17816246E-02  -12.1063681       2.32898164      -4.07416916       12.6403074       264.564331       5362.55225       5627.11670    
   5.26737645E-02  -12.1100330       2.34035373      -4.14195633       12.8534174       273.549225       5369.35645       5642.90576    
   5.35659045E-02  -12.1137581       2.35191584      -4.20962095       13.0662889       282.673218       5376.28369       5658.95703    
   5.44580445E-02  -12.1175442       2.36366773      -4.27716064       13.2789192       291.935699       5383.33594       5675.27148    
   5.53501844E-02  -12.1213903       2.37560916      -4.34457397       13.4913034       301.335907       5390.51270       5691.84863    
   5.62423244E-02  -12.1252966       2.38773990      -4.41185856       13.7034369       310.873016       5397.81445       5708.68750    
   5.71344644E-02  -12.1292629       2.40005994      -4.47901249       13.9153166       320.546356       5405.24170       5725.78809    
   5.80266044E-02  -12.1332884       2.41256881      -4.54603386       14.1269388       330.355225       5412.79395       5743.14941    
   5.89187443E-02  -12.1373739       2.42526627      -4.61292076       14.3382988       340.298767       5420.47266       5760.77148    
   5.98108843E-02  -12.1415195       2.43815231      -4.67967081       14.5493937       350.376251       5428.27832       5778.65479    
   6.07030243E-02  -12.1457243       2.45122647      -4.74628258       14.7602186       360.586884       5436.21045       5796.79736    
   6.15951642E-02  -12.1499882       2.46448851      -4.81275368       14.9707708       370.929871       5444.26953       5815.19922    
   6.24873042E-02  -12.1543112       2.47793841      -4.87908220       15.1810455       381.404388       5452.45703       5833.86133    
   6.33794442E-02  -12.1586933       2.49157572      -4.94526625       15.3910389       392.009583       5460.77197       5852.78174    
   6.42715842E-02  -12.1631346       2.50540018      -5.01130342       15.6007471       402.744720       5469.21631       5871.96094    
   6.51637241E-02  -12.1676350       2.51941156      -5.07719231       15.8101664       413.608887       5477.78955       5891.39844    
   6.60558641E-02  -12.1721935       2.53360987      -5.14293051       16.0192928       424.601196       5486.49170       5911.09277    
   6.69480041E-02  -12.1768112       2.54799461      -5.20851660       16.2281227       435.720917       5495.32471       5931.04541    
   6.78401440E-02  -12.1814871       2.56256533      -5.27394819       16.4366512       446.967072       5504.28711       5951.25439    
   6.87322840E-02  -12.1862211       2.57732201      -5.33922338       16.6448765       458.338837       5513.38086       5971.71973    
   6.96244240E-02  -12.1910133       2.59226441      -5.40434027       16.8527927       469.835297       5522.60547       5992.44092    
   7.05165640E-02  -12.1958637       2.60739207      -5.46929693       17.0603962       481.455505       5531.96240       6013.41797    
   7.14087039E-02  -12.2007723       2.62270474      -5.53409147       17.2676849       493.198669       5541.45166       6034.65039    
   7.23008439E-02  -12.2057381       2.63820219      -5.59872198       17.4746532       505.063751       5551.07324       6056.13721    
   7.31929839E-02  -12.2107620       2.65388417      -5.66318607       17.6812973       517.049927       5560.82812       6077.87793    
   7.40851238E-02  -12.2158432       2.66975045      -5.72748232       17.8876152       529.156189       5570.71680       6099.87305    
   7.49772638E-02  -12.2209816       2.68580055      -5.79160833       18.0936012       541.381714       5580.73877       6122.12061    
   7.58694038E-02  -12.2261772       2.70203424      -5.85556269       18.2992516       553.725342       5590.89600       6144.62109    
   7.67615438E-02  -12.2314301       2.71845126      -5.91934299       18.5045643       566.186218       5601.18848       6167.37451    
   7.76536837E-02  -12.2367392       2.73505139      -5.98294783       18.7095337       578.763489       5611.61572       6190.37939    
   7.85458237E-02  -12.2421055       2.75183415      -6.04637480       18.9141560       591.455872       5622.17969       6213.63574    
   7.94379637E-02  -12.2475281       2.76879930      -6.10962248       19.1184292       604.262695       5632.87988       6237.14258    
   8.03301036E-02  -12.2530069       2.78594661      -6.17268848       19.3223476       617.182800       5643.71777       6260.90039    
   8.12222436E-02  -12.2585421       2.80327559      -6.23557138       19.5259094       630.215271       5654.69238       6284.90771    
   8.21143836E-02  -12.2641335       2.82078600      -6.29826880       19.7291088       643.358826       5665.80566       6309.16455    
   8.30065235E-02  -12.2697802       2.83847761      -6.36077929       19.9319439       656.612854       5677.05713       6333.66992    
   8.38986635E-02  -12.2754831       2.85634995      -6.42310095       20.1344090       669.975952       5688.44824       6358.42432    
   8.47908035E-02  -12.2812414       2.87440276      -6.48523140       20.3365021       683.447327       5699.97852       6383.42578    
   8.56829435E-02  -12.2870550       2.89263582      -6.54716921       20.5382175       697.025757       5711.64941       6408.67529    
   8.65750834E-02  -12.2929239       2.91104865      -6.60891247       20.7395535       710.710205       5723.46094       6434.17090    
   8.74672234E-02  -12.2988472       2.92964101      -6.67045927       20.9405060       724.499756       5735.41211       6459.91211    
   8.83593634E-02  -12.3048258       2.94841242      -6.73180771       21.1410694       738.393066       5747.50635       6485.89941    
   8.92515033E-02  -12.3108587       2.96736264      -6.79295588       21.3412418       752.389282       5759.74219       6512.13135    
   9.01436433E-02  -12.3169460       2.98649120      -6.85390186       21.5410194       766.487305       5772.12109       6538.60840    
   9.10357833E-02  -12.3230877       3.00579786      -6.91464376       21.7403984       780.685852       5784.64355       6565.32959    
   9.19279233E-02  -12.3292837       3.02528214      -6.97518015       21.9393749       794.984009       5797.30908       6592.29297    
   9.28200632E-02  -12.3355331       3.04494381      -7.03550863       22.1379452       809.380493       5810.11914       6619.49951    
   9.37122032E-02  -12.3418369       3.06478238      -7.09562778       22.3361053       823.874329       5823.07520       6646.94971    
   9.46043432E-02  -12.3481941       3.08479762      -7.15553570       22.5338535       838.464417       5836.17676       6674.64111    
   9.54964831E-02  -12.3546047       3.10498905      -7.21523046       22.7311840       853.149414       5849.42334       6702.57275    
   9.63886231E-02  -12.3610687       3.12535644      -7.27471066       22.9280930       867.928284       5862.81689       6730.74512    
   9.72807631E-02  -12.3675852       3.14589930      -7.33397388       23.1245785       882.800049       5876.35791       6759.15820    
   9.81729031E-02  -12.3741541       3.16661716      -7.39301872       23.3206348       897.763062       5890.04541       6787.80859    
   9.90650430E-02  -12.3807764       3.18750978      -7.45184326       23.5162601       912.816650       5903.88281       6816.69922    
   9.99571830E-02  -12.3874502       3.20857668      -7.51044559       23.7114506       927.959534       5917.86768       6845.82715    
  0.100849323      -12.3941765       3.22981763      -7.56882429       23.9062023       943.190430       5932.00244       6875.19287    
  0.101741463      -12.4009552       3.25123215      -7.62697744       24.1005116       958.508118       5946.28711       6904.79541    
  0.102633603      -12.4077854       3.27281976      -7.68490314       24.2943745       973.911560       5960.72266       6934.63428    
  0.103525743      -12.4146671       3.29457998      -7.74259949       24.4877892       989.399414       5975.30908       6964.70850    
  0.104417883      -12.4216003       3.31651258      -7.80006504       24.6807499       1004.97064       5990.04688       6995.01758    
  0.105310023      -12.4285851       3.33861709      -7.85729742       24.8732548       1020.62390       6004.93750       7025.56152    
  0.106202163      -12.4356203       3.36089325      -7.91429567       25.0652981       1036.35791       6019.98047       7056.33838    
  0.107094303      -12.4427061       3.38334060      -7.97105742       25.2568779       1052.17139       6035.17627       7087.34766    
  0.107986443      -12.4498425       3.40595865      -8.02758121       25.4479904       1068.06348       6050.52637       7118.58984    
  0.108878583      -12.4570293       3.42874694      -8.08386517       25.6386318       1084.03247       6066.03125       7150.06348    
  0.109770723      -12.4642668       3.45170498      -8.13990784       25.8288002       1100.07751       6081.69141       7181.76904    
  0.110662863      -12.4715538       3.47483253      -8.19570732       26.0184898       1116.19714       6097.50732       7213.70459    
  0.111555003      -12.4788904       3.49812913      -8.25126171       26.2076988       1132.39026       6113.47900       7245.86914    
  0.112447143      -12.4862766       3.52159429      -8.30657005       26.3964233       1148.65540       6129.60791       7278.26318    
  0.113339283      -12.4937115       3.54522753      -8.36162949       26.5846596       1164.99146       6145.89355       7310.88477    
  0.114231423      -12.5011959       3.56902862      -8.41643906       26.7724037       1181.39697       6162.33740       7343.73438    
  0.115123563      -12.5087290       3.59299684      -8.47099686       26.9596519       1197.87097       6178.94043       7376.81152    
  0.116015702      -12.5163107       3.61713195      -8.52530193       27.1464024       1214.41187       6195.70166       7410.11328    
  0.116907842      -12.5239410       3.64143348      -8.57935143       27.3326511       1231.01868       6212.62354       7443.64209    
  0.117799982      -12.5316191       3.66590095      -8.63314438       27.5183945       1247.68982       6229.70508       7477.39502    
  0.118692122      -12.5393448       3.69053388      -8.68667889       27.7036285       1264.42419       6246.94775       7511.37207    
  0.119584262      -12.5471182       3.71533179      -8.73995304       27.8883495       1281.22021       6264.35107       7545.57129    
  0.120476402      -12.5549393       3.74029422      -8.79296589       28.0725555       1298.07690       6281.91699       7579.99414    
  0.121368542      -12.5628071       3.76542091      -8.84571552       28.2562428       1314.99292       6299.64551       7614.63867    
  0.122260682      -12.5707226       3.79071116      -8.89820004       28.4394073       1331.96680       6317.53760       7649.50439    
  0.123152822      -12.5786848       3.81616473      -8.95041752       28.6220455       1348.99719       6335.59375       7684.59082    
  0.124044962      -12.5866928       3.84178090      -9.00236702       28.8041553       1366.08301       6353.81396       7719.89697    
  0.124937102      -12.5947475       3.86755919      -9.05404663       28.9857311       1383.22253       6372.19873       7755.42139    
  0.125829250      -12.6028481       3.89349937      -9.10545540       29.1667709       1400.41479       6390.74902       7791.16406    
  0.126721397      -12.6109943       3.91960073      -9.15659046       29.3472729       1417.65845       6409.46582       7827.12402    
  0.127613544      -12.6191864       3.94586301      -9.20745087       29.5272312       1434.95178       6428.34961       7863.30127    
  0.128505692      -12.6274233       3.97228551      -9.25803471       29.7066441       1452.29382       6447.39893       7899.69287    
  0.129397839      -12.6357050       3.99886775      -9.30834103       29.8855076       1469.68311       6466.61719       7936.30029    
  0.130289987      -12.6440315       4.02560949      -9.35836792       30.0638199       1487.11841       6486.00391       7973.12207    
  0.131182134      -12.6524029       4.05250978      -9.40811348       30.2415752       1504.59827       6505.55859       8010.15674    
  0.132074282      -12.6608181       4.07956839      -9.45757675       30.4187717       1522.12109       6525.28369       8047.40479    
  0.132966429      -12.6692772       4.10678482      -9.50675583       30.5954056       1539.68591       6545.17871       8084.86475    
  0.133858576      -12.6777802       4.13415861      -9.55564976       30.7714748       1557.29114       6565.24414       8122.53516    
  0.134750724      -12.6863270       4.16168928      -9.60425568       30.9469757       1574.93555       6585.48145       8160.41699    
  0.135642871      -12.6949167       4.18937635      -9.65257359       31.1219044       1592.61768       6605.88965       8198.50781    
  0.136535019      -12.7035494       4.21721935      -9.70060062       31.2962570       1610.33606       6626.47070       8236.80664    
  0.137427166      -12.7122250       4.24521780      -9.74833584       31.4700317       1628.08948       6647.22510       8275.31445    
  0.138319314      -12.7209435       4.27337074      -9.79577827       31.6432247       1645.87634       6668.15283       8314.02930    
  0.139211461      -12.7297039       4.30167818      -9.84292507       31.8158340       1663.69568       6689.25488       8352.95020    
  0.140103608      -12.7385063       4.33013916      -9.88977623       31.9878559       1681.54590       6710.53125       8392.07715    
  0.140995756      -12.7473497       4.35875320      -9.93632889       32.1592865       1699.42554       6731.98145       8431.40723    
  0.141887903      -12.7562351       4.38751984      -9.98258209       32.3301239       1717.33337       6753.60889       8470.94238    
  0.142780051      -12.7651615       4.41643906      -10.0285349       32.5003624       1735.26770       6775.41309       8510.68066    
  0.143672198      -12.7741289       4.44550943      -10.0741854       32.6700020       1753.22729       6797.39307       8550.62012    
  0.144564345      -12.7831364       4.47473097      -10.1195326       32.8390388       1771.21118       6819.54980       8590.76074    
  0.145456493      -12.7921848       4.50410318      -10.1645746       33.0074654       1789.21716       6841.88574       8631.10254    
  0.146348640      -12.8012733       4.53362560      -10.2093096       33.1752853       1807.24438       6864.39990       8671.64453    
  0.147240788      -12.8104010       4.56329727      -10.2537365       33.3424911       1825.29126       6887.09180       8712.38281    
  0.148132935      -12.8195686       4.59311771      -10.2978535       33.5090828       1843.35669       6909.96387       8753.32031    
  0.149025083      -12.8287754       4.62308645      -10.3416595       33.6750526       1861.43860       6933.01660       8794.45508    
  0.149917230      -12.8380213       4.65320301      -10.3851538       33.8404007       1879.53613       6956.24902       8835.78516    
  0.150809377      -12.8473053       4.68346691      -10.4283342       34.0051270       1897.64819       6979.66309       8877.31152    
  0.151701525      -12.8566284       4.71387768      -10.4711990       34.1692238       1915.77283       7003.25879       8919.03125    
  0.152593672      -12.8659887       4.74443436      -10.5137472       34.3326912       1933.90881       7027.03516       8960.94434    
  0.153485820      -12.8753872       4.77513647      -10.5559778       34.4955215       1952.05469       7050.99561       9003.05078    
  0.154377967      -12.8848238       4.80598354      -10.5978889       34.6577148       1970.20874       7075.13867       9045.34766    
  0.155270115      -12.8942976       4.83697510      -10.6394796       34.8192711       1988.37012       7099.46680       9087.83691    
  0.156162262      -12.9038076       4.86811066      -10.6807480       34.9801826       2006.53723       7123.97754       9130.51465    
  0.157054409      -12.9133549       4.89938927      -10.7216930       35.1404495       2024.70886       7148.67285       9173.38184    
  0.157946557      -12.9229383       4.93081093      -10.7623138       35.3000679       2042.88342       7173.55322       9216.43652    
  0.158838704      -12.9325581       4.96237469      -10.8026085       35.4590340       2061.05908       7198.61963       9259.67871    
  0.159730852      -12.9422131       4.99407959      -10.8425751       35.6173477       2079.23535       7223.87256       9303.10742    
  0.160622999      -12.9519043       5.02592564      -10.8822136       35.7750015       2097.40991       7249.31152       9346.72168    
  0.161515146      -12.9616299       5.05791187      -10.9215221       35.9319954       2115.58179       7274.93750       9390.51953    
  0.162407294      -12.9713907       5.09003782      -10.9604988       36.0883255       2133.74951       7300.75049       9434.50000    
  0.163299441      -12.9811859       5.12230301      -10.9991426       36.2439919       2151.91211       7326.75195       9478.66406    
  0.164191589      -12.9910154       5.15470695      -11.0374527       36.3989868       2170.06738       7352.94141       9523.00879    
  0.165083736      -13.0008793       5.18724871      -11.0754280       36.5533104       2188.21436       7379.31934       9567.53320    
  0.165975884      -13.0107765       5.21992779      -11.1130667       36.7069626       2206.35205       7405.88867       9612.24023    
  0.166868031      -13.0207071       5.25274372      -11.1503677       36.8599358       2224.47852       7432.64600       9657.12500    
  0.167760178      -13.0306711       5.28569603      -11.1873302       37.0122299       2242.59229       7459.59375       9702.18555    
  0.168652326      -13.0406685       5.31878376      -11.2239523       37.1638412       2260.69214       7486.73340       9747.42578    
  0.169544473      -13.0506983       5.35200644      -11.2602329       37.3147659       2278.77686       7514.06348       9792.83984    
  0.170436621      -13.0607605       5.38536358      -11.2961702       37.4650040       2296.84497       7541.58643       9838.43164    
